height,grid position,latlon,pic,north neighbor,south neighbor,east neighbor,west neighbor,up neighbor,down neighbor,future neighbor,past neighbor,"[corn=1, Utility=NaN]","[-1, -1, -1, -1]"
33,"[47, 5]","[39.6432522, -82.8147104]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0085.JPG,"[46, 5]","[48, 5]","[47, 6]","[47, 4]","['Links/Photos_01JUN2018_67', [23, 2]]",[],"['Links/Photos_02Aug2018_33', '[47, 5]']",[],"[Latitude=39.6432521667, Longitude=-82.8147118333, BrightnessTotal=0.975211778876, exposureTime=0.008554, xResolution=640, yResolution=480, SaturationTotalRed=0.988883272059, SaturationTotalGreen=0.974234757966, SaturationTotalBlue=0.935534913705, time=0.5384375, corn=1, Utility=0.6917250332067234]","['0.698683050960383', '0.6833004982625532', '0.6925750203728936', '0.6909968599112767']"
33,"[47, 6]","[39.6432522, -82.8148146]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0084.JPG,"[46, 6]","[48, 6]","[47, 7]","[47, 5]","['Links/Photos_01JUN2018_67', [23, 3]]",[],"['Links/Photos_02Aug2018_33', '[47, 6]']",[],"[Latitude=39.6432523611, Longitude=-82.8148150278, BrightnessTotal=0.97818829162, exposureTime=0.008836, xResolution=640, yResolution=480, SaturationTotalRed=0.990762625102, SaturationTotalGreen=0.977498187296, SaturationTotalBlue=0.939585439645, time=0.538344907407, corn=1, Utility=0.6925750203728936]","['0.6966929921541278', '0.6791389285067659', '0.6918830453568511', '0.6917250332067234']"
33,"[47, 7]","[39.6432522, -82.8149187]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0083.JPG,"[46, 7]","[48, 7]","[47, 8]","[47, 6]","['Links/Photos_01JUN2018_67', [23, 3]]",[],"['Links/Photos_02Aug2018_33', '[47, 7]']",[],"[Latitude=39.6432523889, Longitude=-82.8149205556, BrightnessTotal=0.975185658923, exposureTime=0.008191, xResolution=640, yResolution=480, SaturationTotalRed=0.9898909952, SaturationTotalGreen=0.973894697202, SaturationTotalBlue=0.934955193015, time=0.538252314815, corn=1, Utility=0.6918830453568511]","['0.6987208089180001', '0.6824034967048086', '0.6925477136335318', '0.6925750203728936']"
33,"[47, 8]","[39.6432522, -82.8150229]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0082.JPG,"[46, 8]","[48, 8]","[47, 9]","[47, 7]","['Links/Photos_01JUN2018_67', [23, 4]]",[],"['Links/Photos_02Aug2018_33', '[47, 8]']",[],"[Latitude=39.6432509444, Longitude=-82.8150278611, BrightnessTotal=0.977527304759, exposureTime=0.008554, xResolution=640, yResolution=480, SaturationTotalRed=0.990756931679, SaturationTotalGreen=0.976689236111, SaturationTotalBlue=0.938037632761, time=0.538159722222, corn=1, Utility=0.6925477136335318]","['0.6978780753302553', '0.6804253355584255', '0.6919471757308084', '0.6918830453568511']"
33,"[47, 9]","[39.6432522, -82.8151271]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0081.JPG,"[46, 9]","[48, 9]","[47, 10]","[47, 8]","['Links/Photos_01JUN2018_67', [23, 4]]",[],"['Links/Photos_02Aug2018_33', '[47, 9]']",[],"[Latitude=39.6432517222, Longitude=-82.8151328333, BrightnessTotal=0.975062790833, exposureTime=0.008333, xResolution=640, yResolution=480, SaturationTotalRed=0.988686287275, SaturationTotalGreen=0.974234336703, SaturationTotalBlue=0.933992225797, time=0.53806712963, corn=1, Utility=0.6919471757308084]","['0.6991119021505957', '0.6805161430357447', '0.6935068627897872', '0.6925477136335318']"
33,"[47, 10]","[39.6432522, -82.8152313]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0080.JPG,"[46, 10]","[48, 10]","[47, 11]","[47, 9]","['Links/Photos_01JUN2018_67', [23, 5]]",[],"['Links/Photos_02Aug2018_33', '[47, 10]']",[],"[Latitude=39.6432514722, Longitude=-82.8152351944, BrightnessTotal=0.980530413215, exposureTime=0.00903, xResolution=640, yResolution=480, SaturationTotalRed=0.991449001736, SaturationTotalGreen=0.98026745047, SaturationTotalBlue=0.943594324449, time=0.537974537037, corn=1, Utility=0.6935068627897872]","['0.6976352627681702', '0.6829519299068084', '0.6918104211334043', '0.6919471757308084']"
33,"[47, 11]","[39.6432522, -82.8153354]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0079.JPG,"[46, 11]","[48, 11]","[47, 12]","[47, 10]","['Links/Photos_01JUN2018_67', [23, 5]]",[],"['Links/Photos_02Aug2018_33', '[47, 11]']",[],"[Latitude=39.6432519722, Longitude=-82.8153401389, BrightnessTotal=0.974097913079, exposureTime=0.0086, xResolution=640, yResolution=480, SaturationTotalRed=0.986984592014, SaturationTotalGreen=0.973573771957, SaturationTotalBlue=0.932563163807, time=0.537893518519, corn=1, Utility=0.6918104211334043]","['0.6975750275920425', '0.6825875737737023', '0.6927700743321702', '0.6935068627897872']"
33,"[47, 12]","[39.6432522, -82.8154396]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0078.JPG,"[46, 12]","[48, 12]","[47, 13]","[47, 11]","['Links/Photos_01JUN2018_67', [23, 6]]",[],"['Links/Photos_02Aug2018_33', '[47, 12]']",[],"[Latitude=39.6432520833, Longitude=-82.8154444444, BrightnessTotal=0.977315518725, exposureTime=0.009079, xResolution=640, yResolution=480, SaturationTotalRed=0.989355277267, SaturationTotalGreen=0.976888710172, SaturationTotalBlue=0.937924721712, time=0.537800925926, corn=1, Utility=0.6927700743321702]","['0.6978384530314894', '0.6844941146542979', '0.6930890719391063', '0.6918104211334043']"
33,"[47, 13]","[39.6432522, -82.8155438]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0077.JPG,"[46, 13]","[48, 13]","[47, 14]","[47, 12]","['Links/Photos_01JUN2018_67', [23, 6]]",[],"['Links/Photos_02Aug2018_33', '[47, 13]']",[],"[Latitude=39.6432506944, Longitude=-82.8155493889, BrightnessTotal=0.978182390284, exposureTime=0.008836, xResolution=640, yResolution=480, SaturationTotalRed=0.990081520629, SaturationTotalGreen=0.977749578738, SaturationTotalBlue=0.93938158701, time=0.537708333333, corn=1, Utility=0.6930890719391063]","['0.6959696192081277', '0.6816245874055745', '0.6928343801334468', '0.6927700743321702']"
33,"[47, 14]","[39.6432522, -82.8156479]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0076.JPG,"[46, 14]","[48, 14]","[47, 15]","[47, 13]","['Links/Photos_01JUN2018_67', [23, 7]]",[],"['Links/Photos_02Aug2018_33', '[47, 14]']",[],"[Latitude=39.6432502778, Longitude=-82.8156528889, BrightnessTotal=0.977022154071, exposureTime=0.008647, xResolution=640, yResolution=480, SaturationTotalRed=0.989590916054, SaturationTotalGreen=0.976489162071, SaturationTotalBlue=0.936776207618, time=0.537615740741, corn=1, Utility=0.6928343801334468]","['0.6967429352988936', '0.6808209818785959', '0.6929279458374467', '0.6930890719391063']"
33,"[47, 15]","[39.6432522, -82.8157521]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0075.JPG,"[46, 15]","[48, 15]","[47, 16]","[47, 14]","['Links/Photos_01JUN2018_67', [23, 7]]",[],"['Links/Photos_02Aug2018_33', '[47, 15]']",[],"[Latitude=39.6432514722, Longitude=-82.8157554722, BrightnessTotal=0.977572924241, exposureTime=0.009079, xResolution=640, yResolution=480, SaturationTotalRed=0.974763288909, SaturationTotalGreen=0.981660832823, SaturationTotalBlue=0.945358277165, time=0.537534722222, corn=1, Utility=0.6929279458374467]","['0.6950764070761275', '0.6796786239299999', '0.6921036664514892', '0.6928343801334468']"
33,"[47, 16]","[39.6432522, -82.8158563]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0074.JPG,"[46, 16]","[48, 16]","[47, 17]","[47, 15]","['Links/Photos_01JUN2018_67', [23, 8]]",[],"['Links/Photos_02Aug2018_33', '[47, 16]']",[],"[Latitude=39.6432518889, Longitude=-82.8158611389, BrightnessTotal=0.973927196052, exposureTime=0.008933, xResolution=640, yResolution=480, SaturationTotalRed=0.968004736009, SaturationTotalGreen=0.978808861826, SaturationTotalBlue=0.944683568219, time=0.53744212963, corn=1, Utility=0.6921036664514892]","['0.6981170369318724', '0.6810835284411916', '0.6937707685613618', '0.6929279458374467']"
33,"[47, 17]","[39.6432522, -82.8159604]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0073.JPG,"[46, 17]","[48, 17]","[47, 18]","[47, 16]","['Links/Photos_01JUN2018_67', [23, 8]]",[],"['Links/Photos_02Aug2018_33', '[47, 17]']",[],"[Latitude=39.6432521944, Longitude=-82.8159654444, BrightnessTotal=0.979896754273, exposureTime=0.009794, xResolution=640, yResolution=480, SaturationTotalRed=0.990753867953, SaturationTotalGreen=0.979911994485, SaturationTotalBlue=0.940247676675, time=0.537349537037, corn=1, Utility=0.6937707685613618]","['0.6974254694725107', '0.6810363014038298', '0.6941968497553191', '0.6921036664514892']"
33,"[47, 18]","[39.6432522, -82.8160646]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0072.JPG,"[46, 18]","[48, 18]","[47, 19]","[47, 17]","['Links/Photos_01JUN2018_67', [23, 9]]",[],"['Links/Photos_02Aug2018_33', '[47, 18]']",[],"[Latitude=39.6432521667, Longitude=-82.8160696389, BrightnessTotal=0.981230354972, exposureTime=0.009328, xResolution=640, yResolution=480, SaturationTotalRed=0.992601894404, SaturationTotalGreen=0.981058236315, SaturationTotalBlue=0.941645143995, time=0.537268518519, corn=1, Utility=0.6941968497553191]","['0.6960783916161701', '0.6811726274978298', '0.6932133920164255', '0.6937707685613618']"
33,"[47, 19]","[39.6432522, -82.8161688]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0071.JPG,"[46, 19]","[48, 19]","[47, 20]","[47, 18]","['Links/Photos_01JUN2018_67', [23, 9]]",[],"['Links/Photos_02Aug2018_33', '[47, 19]']",[],"[Latitude=39.64325125, Longitude=-82.8161735833, BrightnessTotal=0.977352193016, exposureTime=0.008416, xResolution=640, yResolution=480, SaturationTotalRed=0.990826873979, SaturationTotalGreen=0.976754455167, SaturationTotalBlue=0.934395322712, time=0.537175925926, corn=1, Utility=0.6932133920164255]","['0.698067764530298', '0.6792427167167235', '0.6936518781209787', '0.6941968497553191']"
33,"[47, 20]","[39.6432522, -82.8162729]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0070.JPG,"[46, 20]","[48, 20]","[47, 21]","[47, 19]","['Links/Photos_01JUN2018_67', [23, 10]]",[],"['Links/Photos_02Aug2018_33', '[47, 20]']",[],"[Latitude=39.6432525, Longitude=-82.8162759722, BrightnessTotal=0.978665376604, exposureTime=0.00828, xResolution=640, yResolution=480, SaturationTotalRed=0.991438559538, SaturationTotalGreen=0.97820911203, SaturationTotalBlue=0.936842001123, time=0.537083333333, corn=1, Utility=0.6936518781209787]","['0.6954872972548937', '0.6797431681413192', '0.692855478994553', '0.6932133920164255']"
33,"[47, 21]","[39.6432522, -82.8163771]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0069.JPG,"[46, 21]","[48, 21]","[47, 22]","[47, 20]","['Links/Photos_01JUN2018_67', [23, 10]]",[],"['Links/Photos_02Aug2018_33', '[47, 21]']",[],"[Latitude=39.6432523889, Longitude=-82.816381, BrightnessTotal=0.975334092993, exposureTime=0.008103, xResolution=640, yResolution=480, SaturationTotalRed=0.988957069547, SaturationTotalGreen=0.974670126123, SaturationTotalBlue=0.932520578023, time=0.537002314815, corn=1, Utility=0.692855478994553]","['0.6973740003115318', '0.6777578604956169', '0.6945010226689363', '0.6936518781209787']"
33,"[47, 22]","[39.6432522, -82.8164813]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0068.JPG,"[46, 22]","[48, 22]","[47, 23]","[47, 21]","['Links/Photos_01JUN2018_67', [23, 11]]",[],"['Links/Photos_02Aug2018_33', '[47, 22]']",[],"[Latitude=39.6432515556, Longitude=-82.8164837222, BrightnessTotal=0.9811601036, exposureTime=0.008741, xResolution=640, yResolution=480, SaturationTotalRed=0.991876876532, SaturationTotalGreen=0.981133629493, SaturationTotalBlue=0.942477660335, time=0.536909722222, corn=1, Utility=0.6945010226689363]","['0.6963151524777447', '0.6777650300445957', '0.6936774445298298', '0.692855478994553']"
33,"[47, 23]","[39.6432522, -82.8165855]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0067.JPG,"[46, 23]","[48, 23]","[47, 24]","[47, 22]","['Links/Photos_01JUN2018_67', [23, 11]]",[],"['Links/Photos_02Aug2018_33', '[47, 23]']",[],"[Latitude=39.6432508611, Longitude=-82.8165876667, BrightnessTotal=0.977687224516, exposureTime=0.008016, xResolution=640, yResolution=480, SaturationTotalRed=0.990534939236, SaturationTotalGreen=0.977090201185, SaturationTotalBlue=0.937075725082, time=0.53681712963, corn=1, Utility=0.6936774445298298]","['0.6964161155018724', '0.6789313747522553', '0.693012949087915', '0.6945010226689363']"
33,"[47, 24]","[39.6432522, -82.8166896]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0066.JPG,"[46, 24]","[48, 24]","[47, 25]","[47, 23]","['Links/Photos_01JUN2018_67', [23, 12]]",[],"['Links/Photos_02Aug2018_33', '[47, 24]']",[],"[Latitude=39.6432506944, Longitude=-82.8166918333, BrightnessTotal=0.974902593064, exposureTime=0.007717, xResolution=640, yResolution=480, SaturationTotalRed=0.989386820874, SaturationTotalGreen=0.973915122038, SaturationTotalBlue=0.932285322202, time=0.536724537037, corn=1, Utility=0.693012949087915]","['0.6953587187815745', '0.679693823806298', '0.6950505739321702', '0.6936774445298298']"
33,"[47, 25]","[39.6432522, -82.8167938]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0065.JPG,"[46, 25]","[48, 25]","[47, 26]","[47, 24]","['Links/Photos_01JUN2018_67', [23, 12]]",[],"['Links/Photos_02Aug2018_33', '[47, 25]']",[],"[Latitude=39.6432528333, Longitude=-82.8167981111, BrightnessTotal=0.9822943404, exposureTime=0.008416, xResolution=640, yResolution=480, SaturationTotalRed=0.99301978656, SaturationTotalGreen=0.982207707823, SaturationTotalBlue=0.944216860703, time=0.536631944444, corn=1, Utility=0.6950505739321702]","['0.6954587838127659', '0.6785877717597872', '0.6932256918222554', '0.693012949087915']"
33,"[47, 26]","[39.6432522, -82.816898]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0064.JPG,"[46, 26]","[48, 26]","[47, 27]","[47, 25]","['Links/Photos_01JUN2018_67', [23, 13]]",[],"['Links/Photos_02Aug2018_33', '[47, 26]']",[],"[Latitude=39.6432514444, Longitude=-82.8169016944, BrightnessTotal=0.974035734271, exposureTime=0.007232, xResolution=640, yResolution=480, SaturationTotalRed=0.989365834355, SaturationTotalGreen=0.972102264604, SaturationTotalBlue=0.938246974571, time=0.536550925926, corn=1, Utility=0.6932256918222554]","['0.6946459809911915', '0.6810196358472766', '0.6958527368940426', '0.6950505739321702']"
33,"[47, 27]","[39.6432522, -82.8170021]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0063.JPG,"[46, 27]","[48, 27]","[47, 28]","[47, 26]","['Links/Photos_01JUN2018_67', [23, 13]]",[],"['Links/Photos_02Aug2018_33', '[47, 27]']",[],"[Latitude=39.6432531111, Longitude=-82.8170059444, BrightnessTotal=0.984933959426, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.994466886234, SaturationTotalGreen=0.985235013276, SaturationTotalBlue=0.947202205882, time=0.536458333333, corn=1, Utility=0.6958527368940426]","['0.6962444797016595', '0.6772973006544254', '0.6932733481474469', '0.6932256918222554']"
33,"[47, 28]","[39.6432522, -82.8171063]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0062.JPG,"[46, 28]","[48, 28]","[47, 29]","[47, 27]","['Links/Photos_01JUN2018_67', [23, 14]]",[],"['Links/Photos_02Aug2018_33', '[47, 28]']",[],"[Latitude=39.6432505556, Longitude=-82.8171106944, BrightnessTotal=0.974947213903, exposureTime=0.00943, xResolution=640, yResolution=480, SaturationTotalRed=0.987194495507, SaturationTotalGreen=0.974738498264, SaturationTotalBlue=0.932463860805, time=0.536365740741, corn=1, Utility=0.6932733481474469]","['0.6955892126565957', '0.678769266884851', '0.6951558461689362', '0.6958527368940426']"
33,"[47, 29]","[39.6432522, -82.8172105]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0061.JPG,"[46, 29]","[48, 29]","[47, 30]","[47, 28]","['Links/Photos_01JUN2018_67', [23, 14]]",[],"['Links/Photos_02Aug2018_33', '[47, 29]']",[],"[Latitude=39.64325225, Longitude=-82.8172165556, BrightnessTotal=0.9817863885, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.992301215278, SaturationTotalGreen=0.981908241422, SaturationTotalBlue=0.94228820721, time=0.536284722222, corn=1, Utility=0.6951558461689362]","['0.6945897348950638', '0.6777636055075744', '0.6919355685830638', '0.6932733481474469']"
33,"[47, 30]","[39.6432522, -82.8173146]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0060.JPG,"[46, 30]","[48, 30]","[47, 31]","[47, 29]","['Links/Photos_01JUN2018_67', [23, 15]]",[],"['Links/Photos_02Aug2018_33', '[47, 30]']",[],"[Latitude=39.6432515278, Longitude=-82.8173200556, BrightnessTotal=0.968753816024, exposureTime=0.008884, xResolution=640, yResolution=480, SaturationTotalRed=0.964412773182, SaturationTotalGreen=0.972978285846, SaturationTotalBlue=0.940675947202, time=0.53619212963, corn=1, Utility=0.6919355685830638]","['0.6962538270675318', '0.6710302144721276', '0.694964612574468', '0.6951558461689362']"
33,"[47, 31]","[39.6432522, -82.8174188]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0059.JPG,"[46, 31]","[48, 31]","[47, 32]","[47, 30]","['Links/Photos_01JUN2018_67', [23, 15]]",[],"['Links/Photos_02Aug2018_33', '[47, 31]']",[],"[Latitude=39.6432527778, Longitude=-82.8174224722, BrightnessTotal=0.980630676813, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.991847822202, SaturationTotalGreen=0.980683734171, SaturationTotalBlue=0.939235549428, time=0.536099537037, corn=1, Utility=0.694964612574468]","['0.694379196126383', '0.6777598946399573', '0.6957290515601703', '0.6919355685830638']"
33,"[47, 32]","[39.6432522, -82.817523]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0058.JPG,"[46, 32]","[48, 32]","[47, 33]","[47, 31]","['Links/Photos_01JUN2018_67', [23, 16]]",[],"['Links/Photos_02Aug2018_33', '[47, 32]']",[],"[Latitude=39.6432516111, Longitude=-82.8175261944, BrightnessTotal=0.98353903314, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.994222988154, SaturationTotalGreen=0.983883642259, SaturationTotalBlue=0.941047870711, time=0.536006944444, corn=1, Utility=0.6957290515601703]","['0.695091101802851', '0.6791758162488937', '0.693106190239234', '0.694964612574468']"
33,"[47, 33]","[39.6432522, -82.8176271]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0057.JPG,"[46, 33]","[48, 33]","[47, 34]","[47, 32]","['Links/Photos_01JUN2018_67', [23, 16]]",[],"['Links/Photos_02Aug2018_33', '[47, 33]']",[],"[Latitude=39.6432521111, Longitude=-82.8176290833, BrightnessTotal=0.973020475275, exposureTime=0.008462, xResolution=640, yResolution=480, SaturationTotalRed=0.967517054739, SaturationTotalGreen=0.977925130208, SaturationTotalBlue=0.94201037837, time=0.535925925926, corn=1, Utility=0.693106190239234]","['0.698050373521617', '0.6755912637398722', '0.6935488361064255', '0.6957290515601703']"
33,"[47, 34]","[39.6432522, -82.8177313]",/data/chumley/tmp/Photos_01JUN2018//South_Path/Images/33.6Feet/Sorte_4/DJI_0056.JPG,"[46, 34]","[48, 34]","[47, 35]","[47, 33]","['Links/Photos_01JUN2018_67', [23, 17]]",[],"['Links/Photos_02Aug2018_33', '[47, 34]']",[],"[Latitude=39.6432520278, Longitude=-82.8177335278, BrightnessTotal=0.975025097837, exposureTime=0.01, xResolution=640, yResolution=480, SaturationTotalRed=0.968974213644, SaturationTotalGreen=0.980444584865, SaturationTotalBlue=0.940570223141, time=0.535833333333, corn=1, Utility=0.6935488361064255]","['0.6969450983307234', '0.680026639656468', '0.6948831662940851', '0.693106190239234']"
