33,41,"[39.64506708333333, -82.81553366666667]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0014.JPG,83,12,[],67,[],[],[],[],"[Latitude=39.64506708333333, Longitude=-82.81553366666667, BrightnessTotal=0.8499225798053528, exposureTime=0.005761, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8389861895424836, SaturationTotalGreen=0.8575791026143791, SaturationTotalBlue=0.809308444117647, time=0.6268981481481481, GreenIndex=17.034405333333332, LAI=0.000128, Utility=138.092494023045]"
33,42,"[39.645070249999996, -82.81647425]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0023.JPG,32,81,[],47,[],[],[],[],"[Latitude=39.645070249999996, Longitude=-82.81647425, BrightnessTotal=0.8258523496140723, exposureTime=0.002319, xResolution=4000, yResolution=3000, SaturationTotalRed=0.851218810130719, SaturationTotalGreen=0.8241839444444445, SaturationTotalBlue=0.7478202581699346, time=0.6277083333333333, GreenIndex=12.596752, LAI=0.000928, Utility=102.15869322586981]"
33,43,"[39.64506822222222, -82.81782583333333]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0036.JPG,35,54,[],49,[],[],[],[],"[Latitude=39.64506822222222, Longitude=-82.81782583333333, BrightnessTotal=0.8624087220541895, exposureTime=0.002788, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8886477758169935, SaturationTotalGreen=0.8635860849673203, SaturationTotalBlue=0.7485055735294117, time=0.6288888888888889, GreenIndex=22.991285333333334, LAI=2.6666666666666667e-05, Utility=186.32627952353062]"
33,44,"[39.645072194444445, -82.81501333333333]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0009.JPG,1,38,56,80,[],[],[],[],"[Latitude=39.645072194444445, Longitude=-82.81501333333333, BrightnessTotal=0.8152345476789569, exposureTime=0.005058, xResolution=4000, yResolution=3000, SaturationTotalRed=0.7942431692810457, SaturationTotalGreen=0.8260544045751634, SaturationTotalBlue=0.7771023859477124, time=0.6264236111111111, GreenIndex=20.588522666666666, LAI=0.0002933333333333333, Utility=166.8691279194112]"
33,45,"[39.645279333333335, -82.81491763888889]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0087.JPG,27,[],[],38,[],[],[],[],"[Latitude=39.645279333333335, Longitude=-82.81491763888889, BrightnessTotal=0.8652622976320232, exposureTime=0.002319, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8977222790849674, SaturationTotalGreen=0.8620216640522876, SaturationTotalBlue=0.776364608496732, time=0.6335532407407407, GreenIndex=12.751685333333333, LAI=0.0, Utility=103.41413897945787]"
33,46,"[39.64506977777778, -82.81741519444444]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0032.JPG,72,28,[],55,[],[],[],[],"[Latitude=39.64506977777778, Longitude=-82.81741519444444, BrightnessTotal=0.8646943336131785, exposureTime=0.00237, xResolution=4000, yResolution=3000, SaturationTotalRed=0.9099259163398692, SaturationTotalGreen=0.8550409081699346, SaturationTotalBlue=0.79492942875817, time=0.6285069444444444, GreenIndex=1.3420373333333333, LAI=0.0, Utility=11.029321244522688]"
33,47,"[39.644962972222224, -82.81648066666666]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0066.JPG,52,85,42,[],[],[],[],[],"[Latitude=39.644962972222224, Longitude=-82.81648066666666, BrightnessTotal=0.8488367214485122, exposureTime=0.008191, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8367781656862745, SaturationTotalGreen=0.8545609150326798, SaturationTotalBlue=0.8327537, time=0.631724537037037, GreenIndex=10.104048, LAI=5.333333333333333e-05, Utility=81.97557985590545]"
33,48,"[39.64507447222222, -82.81471366666666]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0006.JPG,15,39,34,3,[],[],[],[],"[Latitude=39.64507447222222, Longitude=-82.81471366666666, BrightnessTotal=0.8575853859296518, exposureTime=0.00739, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8462726071895426, SaturationTotalGreen=0.8651049718954248, SaturationTotalBlue=0.8198366901960784, time=0.6261458333333333, GreenIndex=16.330709333333335, LAI=0.000128, Utility=132.39506386310717]"
33,49,"[39.64496069444444, -82.81783397222222]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0053.JPG,9,25,43,[],[],[],[],[],"[Latitude=39.64496069444444, Longitude=-82.81783397222222, BrightnessTotal=0.8355894296689096, exposureTime=0.002613, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8702983297385621, SaturationTotalGreen=0.8317593398692811, SaturationTotalBlue=0.7438133532679738, time=0.6305208333333333, GreenIndex=12.62056, LAI=5.8666666666666665e-05, Utility=102.35143500117582]"
33,50,"[39.644960805555556, -82.81731291666667]",/home/boubin/Images/Photos_01JUN2018/Center_Path/Images/33.6Feet/Sorte_4/DJI_0058.JPG,55,58,28,[],[],[],[],[],"[Latitude=39.644960805555556, Longitude=-82.81731291666667, BrightnessTotal=0.8491372732639246, exposureTime=0.002865, xResolution=4000, yResolution=3000, SaturationTotalRed=0.8454370598039216, SaturationTotalGreen=0.8537290437908497, SaturationTotalBlue=0.8147393222222221, time=0.6310185185185185, GreenIndex=12.093573333333334, LAI=5.333333333333333e-05, Utility=98.08513587213417]"
